GEOID,centroid_lat,centroid_lon
550790199004,5307705.902792796,-9794566.627569724
550790200001,5310114.65687826,-9790843.35348856
550790200002,5308855.358485292,-9790866.485399488
550791017001,5312273.617988694,-9796032.957341395
550791017002,5312401.003959825,-9796555.823249092
550791017003,5312149.782468315,-9796840.299645714
550791017004,5312206.888526007,-9797644.563297672
550791018001,5310983.079432462,-9796633.801541695
550791018002,5310681.475016755,-9797432.586075012
550791018003,5311462.567541971,-9797550.221631235
550791101001,5314973.49175838,-9792616.440296223
550791101002,5314232.920538351,-9793248.763957683
550791101003,5313131.734422886,-9792860.870920694
551199605001,5644371.8663096065,-10056752.359935928
551199605002,5643783.582682125,-10059021.59822583
550170108003,5606802.305691183,-10153721.135617107
550170108005,5613399.346744418,-10131865.155201111
550170109004,5615970.669920628,-10123219.704562277
550170111001,5662864.424697768,-10149347.321758965
550170105002,5613365.877674041,-10169069.900155595
550170105003,5613566.062004056,-10173670.643320782
550170107001,5616076.168150144,-10162669.361824268
550170108001,5613935.48610035,-10143219.088006768
550170108002,5613791.492993136,-10149944.506166173
551332036023,5325707.472855003,-9833833.368459534
551239605002,5381396.563055279,-10103020.890543375
551239606002,5405874.658098596,-10127136.76768057
551239603003,5410946.907117051,-10113698.861639809
551239605001,5391088.0289880065,-10101289.976795293
551239606003,5408775.46446494,-10139208.059887072
551239607003,5397702.84955198,-10151374.095173653
551239603004,5404639.538835797,-10111863.363762042
551239607001,5416386.129566657,-10155770.394877043
551239602002,5416686.261837741,-10099180.811205769
551239602001,5416576.547151271,-10086298.440178951
551239604004,5397038.973364079,-10120939.247998992
551239601001,5402827.0140921995,-10064368.9639746
551239607004,5385540.183695428,-10147378.305224787
551239602003,5403565.1926759165,-10091785.31069542
551239603002,5412866.15441409,-10112218.665904958
551239604002,5396969.870391516,-10117574.826256683
551239605003,5385238.007774651,-10117564.621740084
551239606001,5418220.079773494,-10131613.539745368
551239603001,5418493.218215359,-10112547.456487045
551239604003,5394438.47758211,-10116825.777619071
551239601003,5415297.707382372,-10069169.818287717
551239602004,5401895.82123641,-10089672.350449555
551239604001,5398711.033703926,-10113865.3053394
551239605004,5383907.680018963,-10132741.056259094
551239607002,5411138.927735726,-10150971.07443884
550896302013,5378279.990340892,-9782120.53338955
550896201001,5375516.310651049,-9794720.849439047
550896603042,5342623.765154855,-9785626.390820444
550896101011,5390464.005606531,-9793875.106126951
550896101021,5385049.1524122795,-9780516.535750292
550896503001,5364960.901161358,-9794655.367133966
550896601003,5348675.543077037,-9794221.164107956
550896101012,5383462.905896433,-9795468.941354634
551332045011,5338070.820980411,-9851404.80145737
551050027002,5243600.514239554,-9926189.108341295
551050033001,5242171.894540752,-9887925.083944518
551390001001,5467843.520904764,-9854137.352170253
551270008023,5251968.316047722,-9861496.824718535
550896501041,5359576.312670341,-9793938.956184532
550896501043,5360046.792593466,-9795277.03526282
550896401023,5362391.629976526,-9791947.207975116
550896501042,5360057.233475009,-9792814.083025835
550896502004,5356260.641780696,-9795742.058728933
550896401011,5359789.974246995,-9791660.630169485
550896401022,5361855.995008609,-9791516.099070035
550896401021,5361069.599918652,-9791397.648433575
550896402012,5359166.828708917,-9785406.690755136
550896402011,5365328.87948748,-9785538.760287039
550896402021,5360006.939637455,-9789442.659665156
550896402023,5357758.094396526,-9790472.262368048
550896401012,5359682.249807572,-9790696.55419099
550896402022,5357064.55856484,-9789159.268741185
550896402025,5364162.792544967,-9788812.16443673
550896501031,5357727.107754366,-9793276.099391831
550896402024,5365938.28655853,-9791048.445410388
551270016062,5247795.9204384135,-9850596.83764368
551270008022,5250280.0378599465,-9864218.30470384
551270016073,5243315.421741347,-9859950.163940292
551270016061,5244951.264185473,-9847792.091864785
551270016072,5242998.481557779,-9856231.000361815
551270016081,5241502.704103846,-9863150.350582115
551270015044,5250431.3557718955,-9850080.29698482
551270016082,5239383.867590642,-9861951.280802956
551270008021,5252717.821987075,-9865657.9403009
551270015042,5250893.140707816,-9845244.68953542
551270015041,5250264.678470266,-9845833.677429197
551270016051,5248336.973623222,-9844587.28664033
551270016071,5240581.299503962,-9859772.618750777
551270002011,5284749.631859679,-9851454.981991699
551270003032,5278027.907593521,-9858100.082082165
551270001043,5280956.293987355,-9841197.036198974
551270001041,5284503.635290046,-9838409.883397393
551270001033,5279744.660931041,-9842424.98436486
551270002012,5279454.571540693,-9849657.0954796
551270015043,5251443.304768885,-9846739.460703501
551270015032,5252370.53709904,-9844421.206542645
551270008011,5256475.3147894405,-9860875.04378303
551270003014,5274165.349871869,-9873772.095518459
551270016053,5248722.511428146,-9841784.467336776
551270016052,5247200.313502087,-9843649.101816539
551270009015,5265575.7161071645,-9858934.882160444
551270001031,5278189.259572585,-9842412.156689519
551270003041,5273823.946468513,-9866252.846716752
551270009011,5259783.43307656,-9859093.765021801
551270015031,5250698.260221586,-9843293.78039111
551270001042,5285944.766727033,-9840925.236352796
551270002021,5266848.590574702,-9846973.98632502
551270002013,5271365.950838106,-9851172.065392261
550699603003,5702052.51995945,-10009753.77785403
550699601003,5696705.464754215,-9961983.844919106
550979611023,5541557.172009023,-9970471.278585333
550979611022,5544211.817353612,-9973499.889650598
550979605001,5554107.635785695,-9965823.747261671
550979611021,5543673.375921318,-9970882.94006388
550819502003,5466827.391930019,-10115046.460438577
550819501003,5475019.532006682,-10081904.385324322
551170105021,5424957.532520204,-9789670.341420386
551170002021,5432094.882411556,-9764761.11396634
551170114002,5427707.961458409,-9762758.690269953
551170106011,5423824.87884516,-9777145.230398908
551170106012,5422753.638756675,-9774761.006631272
551170003004,5429765.981901462,-9769158.193810057
551170114001,5427059.0735896975,-9763885.943766888
551170008002,5425644.9739145925,-9763753.680883758
551179900000,5422072.545625839,-9731239.394541794
551170005001,5428390.669836096,-9765562.273656443
551170003003,5430292.753885228,-9767772.838756038
550519900000,5892121.193052227,-10065115.677948136
550759602003,5705058.399202428,-9834021.017683167
550759900000,5614227.575097583,-9755592.334798416
550759613003,5637576.497054338,-9755788.371970067
550310203002,5897646.76700642,-10249996.318847831
550310209002,5893283.0024664905,-10246113.11004788
551170102001,5438653.04523304,-9782558.885233406
550979611011,5538037.868605159,-9978129.805390708
550979611012,5542669.365069395,-9981008.249906436
550310204001,5896377.53528344,-10247968.607636422
550310204002,5895936.045565009,-10249633.112212943
551170011002,5421256.1368323015,-9763608.222284684
551170001002,5430544.298910742,-9763160.796822933
551170107002,5425084.52310146,-9771703.328011647
551170010004,5420564.838031767,-9766737.551955048
551170002012,5429078.994947497,-9764437.553920098
551170106013,5422573.39948078,-9777669.365600334
550590012001,5248904.484440119,-9778442.673888078
550459604001,5252028.400837132,-9978411.405936582
550459601003,5275371.815819938,-9974422.751316482
550459606001,5249050.290519517,-9975836.834668279
550459601001,5283582.824225871,-9953984.412101334
550459604004,5253432.274767168,-9983211.376457697
550459602002,5270790.319155163,-9987811.065805644
550459608003,5244044.555251237,-9951490.890295539
550459601004,5273631.613408204,-9961673.602980737
550459603003,5263357.2400379395,-9956175.447604528
550459603002,5268709.617110661,-9956577.153457854
550459601002,5284438.2482335465,-9966564.977710018
550459607001,5243475.037306242,-9963460.792008825
550459607003,5255392.312077474,-9993107.361477852
550459605001,5249179.939549985,-9981699.967459956
550459607004,5242022.834450468,-9992838.873937959
550459603004,5254306.734905011,-9962644.179481754
550459603001,5260887.402177425,-9975408.960160762
550459602004,5284358.240875698,-9976518.414712109
550459602003,5284068.578285225,-9987811.07403567
551332036012,5328286.643900318,-9835257.79018404
550790215003,5305239.676258824,-9790141.176354773
550730018003,5578732.908419146,-10001828.77050872
550730015001,5633684.727646947,-9983270.95495877
550730015003,5621855.918409371,-9983680.188606381
550730017002,5584980.80348867,-9939338.566187039
550219704024,5391476.932865315,-9957275.921894833
550219704011,5400002.422149141,-9963531.340373393
550219704023,5394238.070070027,-9961438.913696311
550219704021,5395592.321162067,-9960420.69327294
550219704022,5394872.37849292,-9960522.969083348
550590007002,5250777.391347364,-9781651.464420876
550590009001,5249189.683220927,-9777325.770317324
550590015001,5247529.02397613,-9779021.689014388
550590015002,5246709.012470072,-9779139.047791626
550590017003,5246338.92829095,-9777975.712224698
550590012003,5248696.751770091,-9779437.50705773
550730013003,5605508.083669975,-9984234.280517949
550730003004,5617804.819129219,-9975881.722768595
550730016004,5605431.027430197,-9938543.958719922
550730011034,5607324.63154438,-9970457.397895817
550730005002,5615499.086021608,-9979281.703860763
550730016003,5606143.702666338,-9953343.451289913
550730017001,5592317.065178188,-9954054.371428011
551332029021,5316279.384650091,-9815741.173870098
551332013002,5312224.414561616,-9813541.378520433
550590030012,5241426.417792255,-9827201.25469021
550590008003,5249807.061806594,-9778361.312457908
550590027001,5242703.921208406,-9795130.47894694
550590021002,5243634.365737214,-9777303.256804543
551299505022,5749066.175710297,-10229022.417407177
551332014043,5311856.66035292,-9807063.319729688
550819503005,5457094.289885782,-10115905.940093864
550819503001,5457173.232350291,-10110227.05507371
550819503002,5457152.568234427,-10109364.033184115
550819503003,5454874.013132605,-10109563.175484473
550819505005,5465936.27221305,-10077333.428402413
550819505001,5459410.37054734,-10077620.931588048
550819505002,5462100.43887819,-10075562.47390345
550630009004,5433960.833433462,-10157246.83610704
550630012001,5432578.500514418,-10154195.439463187
550630012003,5432714.678489751,-10152922.274668818
551332030001,5315086.409547682,-9821940.346736392
550630108002,5431217.906785158,-10139002.723185273
550630001001,5441678.602231189,-10156365.279508606
550630009003,5434490.992728732,-10157038.299146006
550630007005,5434950.074951849,-10154994.473483032
550630101011,5465085.079852252,-10140768.107107665
550630102031,5456765.519014945,-10165968.766584514
550630008001,5435640.313662727,-10155922.426282236
550630007004,5435577.20656758,-10154963.969414214
550170112004,5632866.295320559,-10194886.250008645
550170103001,5611572.806609934,-10173875.346696382
550170111003,5649075.79042818,-10173573.18366117
550170107003,5608983.74658521,-10161663.062912712
550170109001,5657409.633379931,-10132076.915676162
550170111004,5649050.93644282,-10194971.082043095
550170102001,5609194.700702673,-10174849.015566476
550170104001,5617060.402406227,-10189150.861349912
550170109003,5622849.376859581,-10131799.123197202
550170101002,5600343.834569636,-10180632.896858525
550170101001,5601578.591608072,-10183076.491881298
550170111002,5661861.948483461,-10174574.273984618
550170108004,5604764.848000606,-10133890.21377403
551091210004,5619222.01780116,-10302372.312097182
550250013001,5320266.536655397,-9950715.116967682
550250014011,5318486.624960364,-9951030.156206228
550250014012,5317546.056845085,-9951975.493121797
550250014013,5318623.81270348,-9951820.314364932
550250014022,5316594.273980708,-9954730.607594276
550250014023,5316635.363994375,-9953646.849342138
550250014024,5316439.065320651,-9956128.166420946
550250015021,5317225.843049049,-9950289.986741673
550250015023,5316426.036037862,-9947636.035238909
551332015041,5304619.114954387,-9804941.391367154
550250018022,5324684.187149764,-9949689.693465529
550250020001,5327843.465681773,-9944704.317708164
550250020002,5326712.330530316,-9944891.744523712
550250020003,5325916.898665787,-9945713.370583316
550250020004,5327028.724678045,-9945847.004732676
550250021001,5328689.107130729,-9946817.988332026
550250021002,5327904.54005876,-9946028.40994885
550250021004,5327088.58351635,-9947488.777613927
550250022002,5329963.137515418,-9947431.208046729
550250023011,5332924.360467158,-9949961.754005237
550250023012,5331785.021156657,-9949407.29099413
550250024011,5333970.041207164,-9949509.038434103
551091210001,5618057.007448107,-10289931.273272699
550250024012,5333887.332003566,-9950639.021557327
550250024013,5334026.741928235,-9948458.885536259
551332017014,5298208.357923017,-9812517.814495226
550759612002,5623098.477777949,-9756075.070361225
550250026011,5329273.923317981,-9943273.279803734
550250026012,5328527.241580553,-9943849.844270889
551091205011,5639433.888914653,-10302578.441039454
551091207002,5630247.415495561,-10260422.38017488
551091207004,5605098.504205516,-10263378.001177361
550939604004,5598678.097062713,-10312733.565426564
550939605005,5588872.940047528,-10323666.434136765
550939604003,5595920.576311457,-10312807.16921683
550250030011,5326515.372405621,-9939914.836958386
550250030012,5325400.29832792,-9939852.030943556
550250030014,5325972.816338535,-9941935.08330046
550250030015,5326504.627782155,-9941069.498002294
550250030021,5327483.479645286,-9940156.117700674
550250024021,5332997.7769121835,-9947405.84223135
550250024022,5332852.020092709,-9948543.25695855
550250028002,5323172.19961647,-9943091.321114568
550250029001,5322074.773961146,-9942775.821412632
550250029003,5320076.504010508,-9942723.97480248
550250130002,5329423.325479888,-9976658.454434799
550250129003,5322520.4841113,-9981513.41455186
550250128004,5310422.583765664,-9990986.605539212
550250014021,5318880.197788312,-9954164.057330942
550250022003,5330331.129633179,-9948283.013169507
550250015022,5317694.312957812,-9945589.878206084
550250126001,5296761.66683072,-9988559.16340174
550250009021,5322853.020613351,-9953715.904146492
550250029002,5321156.237598607,-9942806.946212137
550250013002,5320087.99596348,-9951823.530244816
550250126003,5295796.456637576,-9964770.641258104
550250115062,5338323.145701392,-9933563.020195358
550250124002,5294496.911509099,-9941284.99477546
550250113023,5340714.559408266,-9958480.86820399
550250023021,5332947.264031026,-9952001.32526773
550250004011,5320359.924618405,-9957057.154023372
550250004071,5317400.346296805,-9962330.989719853
550250027001,5326085.307726488,-9942821.423035435
550250027002,5325372.181021862,-9943448.588747228
550250027003,5327087.865130987,-9943585.371831937
550250028001,5324064.87610855,-9942649.597033616
550250001001,5325245.008782898,-9960840.232323932
550250002011,5322362.164809648,-9960174.721173715
550250002012,5322195.022421285,-9961029.667016404
550250002022,5321763.614881289,-9962477.429399805
550250002041,5322424.90510737,-9963723.798319256
550250002051,5324420.5813291725,-9964107.279833158
550250025001,5332657.8813407635,-9945131.896050006
550250004021,5320680.013139669,-9959128.366798524
550250004022,5319281.269235234,-9959047.079400184
550250004072,5318433.833223735,-9962954.501086444
550250004073,5318517.219112992,-9961368.681243854
550250004074,5317379.723195117,-9961551.462812094
550250005011,5317692.14628462,-9959420.771239353
550250005012,5316317.5674338965,-9959618.577458587
550250005013,5316426.121557041,-9960630.271816395
550250005014,5317540.791300296,-9960638.30998715
551332015042,5302415.379545083,-9804950.207596587
551332016001,5304654.5922024995,-9811283.560845867
550250005041,5316204.5081457505,-9963323.381762724
550250006001,5316199.5383747285,-9957953.337981451
550979601001,5565819.656325535,-9940597.021009797
550979601002,5564959.353621539,-9951322.858078385
550979601004,5554580.863020384,-9938484.27673653
550250006002,5316207.189370467,-9958599.08491091
550250006003,5317070.7020326825,-9957779.665978577
550250007001,5319298.160036225,-9956753.931232883
550250007002,5318368.740289092,-9957744.3571725
550250007003,5318181.729675445,-9956602.451423781
550250008001,5323044.891145734,-9956638.496374281
550250008002,5321968.231096092,-9956593.718205448
550250009012,5321751.384713207,-9954280.496304858
550250009011,5321999.371759802,-9954660.742973091
550250009024,5322527.560689516,-9955631.270855391
550979602003,5553433.415474856,-9997136.238573248
550250009023,5322784.345365982,-9954812.646940198
550250009022,5322680.560230289,-9954216.555308938
550250010001,5321101.159544545,-9955204.524457883
550250010002,5320295.1973478515,-9955877.655582478
550250012001,5321811.596082941,-9951652.695716219
550250012002,5321090.706546707,-9952901.667548418
550250012003,5321721.2315146215,-9953518.412177308
551332014041,5310469.023116802,-9806991.46939446
551332017011,5298906.929792395,-9810357.735264342
551314101001,5393169.881263694,-9817913.847109603
551332016003,5303974.124232932,-9815752.944015302
551332015043,5300289.808305532,-9804809.133453077
551332025004,5312594.414625988,-9820263.373032494
551332014022,5312391.244991926,-9804781.721388932
550339703001,5622344.241895636,-10224625.171762254
550339702001,5631742.287953017,-10252498.296636939
550339703004,5615985.49703118,-10209829.742893187
550339701001,5646459.314283749,-10216029.941187521
550339702003,5616277.152846784,-10247692.603021702
550339704004,5599783.092085583,-10218629.682837225
550339704003,5580868.880850856,-10219553.490649736
550339703002,5615312.119101855,-10223017.458264543
550339704002,5587047.602805599,-10207414.197561761
550339706003,5578779.656441944,-10247385.346498242
550339702002,5626628.896858521,-10243167.884492531
550339706001,5584810.827770257,-10235528.141346972
550339701004,5647597.74402851,-10246655.568582175
550339702004,5621470.1302125305,-10234013.281527326
550339701003,5640291.902970489,-10235801.997305369
550339701002,5632545.834956613,-10216395.00443181
551332014023,5310161.978672266,-9805559.612055745
551332015052,5305601.301038551,-9809353.82995553
551332026003,5313106.66280612,-9821073.384542631
550339704001,5605020.779045989,-10207024.365746697
550339705001,5608261.051465124,-10230728.13723736
550339705002,5604695.764176062,-10229548.269289097
551332037023,5317110.485057521,-9837086.178622425
551332005002,5328877.405307145,-9808726.802091384
551332017032,5296934.990997367,-9811084.869281309
551332017033,5297704.536561825,-9809645.347376315
550350005021,5597147.329551035,-10182471.723274374
550350005023,5597769.688300022,-10180015.208294122
551332033051,5324144.857134569,-9824964.68359053
550630105003,5446601.993651544,-10154037.31941969
550630101013,5448763.665538094,-10128710.64034946
550630008002,5436120.318555693,-10156141.383397067
550630005001,5438375.413231839,-10155494.375462584
550819507004,5442199.230431247,-10062539.871962398
550819509001,5433131.143115893,-10100345.583399752
551332013003,5310034.992943363,-9813881.202449294
551332014042,5310593.99021091,-9809134.526735602
551332021032,5303570.456630782,-9819879.390316624
551332017044,5290731.994301777,-9815170.301352883
551332020022,5297194.959326543,-9818257.290959742
550630011012,5432774.875844203,-10155206.793313146
550630012004,5430901.057830678,-10153234.00145442
550630005002,5436968.557125867,-10155874.853773247
550630003002,5441228.521764544,-10160691.557264376
551332039011,5293800.227183437,-9835487.40694839
551332039012,5289412.160575418,-9834733.386492945
551332027002,5313564.633090203,-9822055.085486615
551332034024,5330040.426961997,-9822202.493086403
551050025002,5240520.440767165,-9909100.333089888
551050026011,5245854.595542844,-9907230.862933928
551050026012,5241432.054674688,-9908118.61104188
551050028001,5268575.343939565,-9927707.935812304
551050028002,5256221.257749315,-9927932.276013955
551050030011,5288052.815698511,-9914747.640067466
551050030012,5287942.232311794,-9916951.17406642
551050030014,5287516.687920484,-9913818.947290482
551050030021,5287595.391060678,-9909824.21599647
551332036024,5325451.720592516,-9832302.428079112
551332036022,5326563.11091026,-9833901.10899128
551332033032,5326461.608515601,-9828985.773346595
551332036014,5329285.84918393,-9831986.093853
551332033031,5328544.890846239,-9828510.316714553
551050030022,5283755.929749067,-9911161.923114879
551050030024,5281812.053290243,-9923561.092162127
550730022003,5607878.620248989,-10051946.779759882
551050032001,5283384.619416329,-9890049.281742087
551050032002,5272771.276586288,-9888822.69595955
551050032003,5258945.556570311,-9889241.36957478
551332034052,5334599.87848845,-9831411.006811282
551332034051,5333038.389312449,-9829253.882623678
551332034064,5335789.276555185,-9822898.74360682
551332034031,5336509.524455923,-9819506.179167155
551332040041,5312035.586923818,-9845536.028164383
550979607013,5539723.389984303,-9967269.630050886
551332037022,5317215.054730209,-9839598.95113424
551332039024,5289618.4826892065,-9831321.723870538
551332039022,5293768.214448965,-9831090.152012384
551332017042,5296976.607992066,-9814272.439155506
551332017043,5295603.696539403,-9813101.793306492
551332040033,5312025.37981022,-9849898.542078817
550979604003,5549598.434381251,-9969840.857772876
551010026003,5253885.688638346,-9827285.525212057
550790169003,5313120.072208395,-9789180.290427143
550790170002,5313520.33844902,-9789985.527992718
550790171001,5313553.136177263,-9791132.990271252
550790171002,5313608.014454017,-9791746.31775247
550790172001,5312749.787695064,-9791400.051491834
550790172002,5312164.522761833,-9791119.434151096
550790173001,5312723.847091323,-9790599.152904771
550790173002,5312174.246814797,-9790610.685740175
550790173003,5312660.412457942,-9790087.649750235
550790174002,5312566.896588674,-9789279.532129563
550790175001,5312680.259440615,-9788077.284761798
550790175004,5312690.72611946,-9788494.069594005
550790176001,5312557.564316477,-9787467.814669799
550551007003,5319897.539107287,-9874928.45864046
550551010001,5314967.0252992455,-9887855.752132414
550551010002,5315254.269657666,-9885214.579621239
550551010003,5314601.370986032,-9883861.112269392
550551011001,5311269.9579525,-9884705.941912033
551332043011,5332265.690883583,-9849408.932214502
551332008032,5324624.31839178,-9811236.878399692
550730003001,5620348.8919569375,-9973083.626356956
550730003002,5620268.5252775345,-9976537.772587748
550730003003,5618762.811229488,-9975899.558441026
550730003005,5617743.701930128,-9977060.443803117
550730004001,5619637.99878068,-9978259.54680767
551332034021,5331732.2783656055,-9822258.310050398
551332029023,5315014.362952602,-9817681.535415009
551332043022,5326856.813169273,-9849022.32628061
551332043023,5327793.787764289,-9850405.39102458
550050003003,5699128.6160225235,-10240317.070628153
550050009003,5664235.47406851,-10250939.510567479
550730004002,5618844.860904437,-9978894.58158235
550730004003,5618080.21880895,-9979904.028451283
550730004004,5617183.721903018,-9978845.686514758
550050009004,5660512.680829701,-10236676.66172098
550050009002,5675720.955311703,-10240829.600542007
550050004001,5702061.9685958605,-10223892.336215794
550050009005,5661089.288614602,-10223901.687846078
550050001003,5715634.17394694,-10223486.752881078
550050005002,5697527.077649993,-10214343.988516625
550050010012,5662595.028901433,-10207674.914725536
550050004003,5690488.188832801,-10223671.499173054
550050001004,5715280.449817194,-10236717.996810855
550050002001,5716461.026484065,-10250380.80958018
550730012024,5593815.495732211,-9992364.968759198
550730013001,5610601.826203212,-9980430.868351799
550790096002,5319937.510859259,-9792361.673001416
550790099001,5321159.71710851,-9790337.537683252
550791854001,5321138.211932211,-9788895.159637414
550791855001,5321131.991789636,-9787576.920641685
550939608004,5562146.8785791285,-10262258.600701932
550939602002,5593674.987750598,-10295457.82780115
550939605001,5595161.104485175,-10319019.283845473
550939608001,5575802.136622959,-10272786.709314145
550939606002,5574132.695399056,-10310640.96683313
550939601001,5586113.208830223,-10263295.58982612
550939608002,5566049.59948246,-10283783.32497368
550939602001,5588377.816312256,-10307205.117412578
550939607003,5580715.554521776,-10289209.204359317
550939606003,5567272.913743728,-10300267.197249444
550939606001,5556684.990107386,-10290149.014612934
550939605002,5582967.061060829,-10330188.726781351
550939602003,5592557.971385902,-10279455.793019481
550939603002,5599206.782036566,-10310694.295284186
550939603001,5599026.443423718,-10306673.628996104
550939608003,5554538.210699596,-10270700.996034173
550939604002,5599365.103294214,-10311589.88209577
550939605004,5584051.514289091,-10325802.985528655
550939601003,5585517.725553458,-10258080.172950668
550551011002,5312069.958325258,-9888473.894092083
550551011003,5310000.295691166,-9887550.058882816
550551012021,5293571.786039905,-9886294.573266383
550551013001,5305468.331452636,-9888992.220207486
550730011033,5607212.957268409,-9972545.282580659
550730011041,5606307.760052872,-9974267.137407938
550730011042,5603358.536531199,-9973859.938691977
550730011043,5605236.400214062,-9971750.796625203
550730005001,5616389.490316581,-9978567.081476696
550730019003,5609967.100941473,-10012875.85080196
550730019004,5605272.585710527,-10007599.478315575
551332008014,5324833.570559233,-9817585.305923225
551332008013,5321502.74250689,-9817695.141305024
551332034022,5331685.953225928,-9820517.133756928
551332038023,5295119.943843616,-9840982.907755926
551332040032,5314761.446564808,-9849414.668357518
550551013002,5303346.42758206,-9891656.99023561
550551013004,5301457.486943276,-9889801.192636387
550551014003,5299043.205440134,-9889842.217620809
550551015004,5301329.079999131,-9888048.964807585
550551015003,5304946.970693975,-9887575.137094581
550551016001,5289377.536952744,-9879146.76639911
551259505021,5768413.846806246,-9933407.195931751
551259506012,5814135.739253606,-10003306.448839305
551259506011,5801004.744351931,-9992269.895563127
551259506021,5800083.996375013,-9962420.35965399
551259502011,5799235.197047669,-9930369.587539641
551259502012,5781292.214492415,-9935234.956307312
551259502022,5774147.055236232,-9918515.658250637
551259502013,5780883.76710805,-9926024.545782136
551259502021,5786997.588224385,-9908415.695306452
550730012021,5587072.940628021,-9987452.775397994
550730012022,5588649.968052951,-9986610.838580584
550730012023,5588507.598994824,-9987896.684757754
550730019005,5611289.52828078,-10002064.658390028
550551017011,5330057.194816828,-9876771.597720163
551332040042,5312078.162604536,-9841172.078001287
551332043012,5330897.519202869,-9850977.453065723
551332033052,5321201.007519784,-9825694.434107395
551332011022,5314925.800864126,-9804736.261981321
551332014033,5312938.028095012,-9808122.840942947
551332026002,5312883.519986026,-9821911.621164596
551332028003,5314353.615171193,-9820930.741290752
550939603003,5598296.0816424405,-10310070.04769435
551050005002,5266056.857917927,-9911725.521037329
551050005003,5265955.688064066,-9912485.788159382
551050005005,5265022.199066708,-9912694.197036142
550350004022,5590929.90187321,-10179187.070611203
550350004011,5591613.158171238,-10177565.471365863
550350004023,5590059.8172984645,-10179033.244593017
550350015002,5595009.20277213,-10196262.516488248
550350014011,5595222.369448381,-10189762.812263208
550350004024,5589496.823432135,-10175450.394030903
550350003026,5588599.640525728,-10178927.744165236
550350003025,5586846.497097414,-10176869.538722383
550350014023,5593495.971637982,-10187451.03425812
550350011012,5591177.947036789,-10185311.428898415
550350003024,5590137.890352264,-10169195.126778381
550350008033,5585295.255300889,-10178995.17026813
550350008034,5586542.048980506,-10180164.805168232
550350014012,5593045.364848277,-10189528.801778588
550350014021,5594921.288275979,-10187886.656345118
550350014022,5593408.378838688,-10188413.596082684
551270003043,5265700.661376398,-9875746.22410495
551270003042,5267530.336288852,-9864279.397980217
551270002022,5271235.61913395,-9836289.240339091
551270002023,5264877.508269795,-9837315.95782084
551270009016,5262081.6631332515,-9860265.453442957
551270003033,5273330.038568791,-9860069.60643428
551270003031,5276746.622321257,-9861083.791311055
551270001032,5279332.211593693,-9840357.063570306
550199508003,5535962.365308861,-10089394.066352881
550590011001,5248672.9587224545,-9777002.18895196
550590009003,5250201.375959562,-9777508.335047238
550590023005,5244496.6393287,-9778284.968220033
550590016003,5247438.673387703,-9778333.838929588
550590007001,5250941.213442916,-9779412.748002682
550590015003,5246716.190507884,-9779536.385631755
551050007001,5268703.860896843,-9906464.510849956
551050007002,5266990.401036182,-9906354.79801695
551050008003,5265907.020640825,-9908274.961657884
551050008004,5264985.07539204,-9908602.873105919
551050009001,5264955.773182327,-9906186.583656397
551050009002,5263695.649730174,-9906686.813532334
551050010001,5262163.192753365,-9907641.301470127
551050010002,5260234.276182947,-9909849.351682346
550896602013,5346687.059946119,-9797316.082512375
550896602023,5348413.076089647,-9794934.72242391
550090017012,5545643.971043715,-9792470.105370874
550090017021,5544625.970117515,-9790264.810092548
550090006005,5543531.43739627,-9802470.554221254
550790106001,5321422.108988405,-9785817.96503261
550790106002,5320856.955014842,-9785818.04847882
550790107001,5321554.900965883,-9785164.275335222
550790107002,5320954.309447517,-9785070.4603546
550790110002,5319860.013045048,-9784682.37759799
550790111001,5319761.330839718,-9785152.715693772
550790111002,5319208.782303371,-9785160.994094947
550791856001,5321160.0575539395,-9786869.405154685
550790112001,5320498.849331404,-9784444.49102308
550790112002,5320319.585074041,-9785050.788094796
551050011001,5260341.440650088,-9912925.156628786
551050011002,5260341.141391003,-9912502.33679263
550039506002,5817311.406308737,-10103541.696505481
550790157001,5315515.501058544,-9788141.432546625
550790157002,5315302.846813068,-9787984.32671386
550896503004,5357822.281430974,-9799867.602790156
550896601001,5348382.981690238,-9793190.446058804
550896601002,5347425.136226403,-9793804.017218873
550789401042,5603459.849849311,-9856200.070903491
550789401031,5624631.0762075195,-9876502.543384053
550789401041,5605440.54817534,-9861357.831511285
551050012011,5263901.920889289,-9913732.324804047
551050012021,5268723.409940918,-9908376.657102812
550759608001,5662672.592052711,-9801413.259533709
550759612003,5623312.295662997,-9764195.803486094
550759602001,5728607.407563925,-9818146.891235145
550759601003,5725248.518445725,-9783452.975126674
550759610003,5631123.230875791,-9799888.812532416
550759615004,5636209.413912764,-9753823.467418738
550759609001,5664763.756765985,-9769491.055879608
550759601001,5741054.719371627,-9794631.065583881
550759607001,5658671.946679784,-9816315.86361755
550759607002,5645662.02623858,-9809814.969191961
550759602004,5716023.449571963,-9802725.966930218
550759610002,5645081.293688864,-9797016.792870367
550759615002,5635892.583778,-9752673.578280408
550759601002,5737738.457603001,-9797573.926477395
550759611001,5629781.067377764,-9770301.495720658
550050010041,5680592.511232798,-10207605.625326796
550050010042,5677315.133501164,-10195877.353314742
550050010031,5672513.509354716,-10203404.10621943
550050006012,5696382.673364972,-10209185.268877415
550050010044,5663518.26977933,-10194402.8660389
